"Source","Start_Time","Start_Lat","Start_Lng","Description","Street","City","County","State","Humidity...","Pressure.in.","Wind_Direction","Wind_Speed.mph.","Precipitation.in.","Weather_Condition","Amenity","Crossing","Junction","Railway","Station","Stop","Traffic_Signal","Visibility_Category","Severity_Category","is_day_light","Distance.km.","Temperature.C.","Wind_Chill.C.","duration","Start_Date","idx_original","Start_Time_Cat","hospital_nearby","traffic_light_nearby","traffic_sign_nearby","police_nearby","commercial_area_nearby","school_zone_nearby"
"Source1","19:11:23",41.394441,-74.464382,"Closed at Mt Orange Rd - Road closed due to accident."," Route 6","Slate Hill","Orange","NY",29,29.94,"SW",10.4,0,"Clear","False","False","False","False","False","False","False","Bona_Visibilitat","Impacte molt fort/alt",1,1.189,26.111,-1,360,"2017-04-28",3464,"Noche","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Source2","17:44:37",42.667244,-73.733116,"Right hand shoulder blocked due to accident on I-787 Northbound at Exit 5 I-90.","I-787 N","Albany","Albany","NY",89,30.09,"SE",3.5,0.09,"Light Freezing Rain","False","False","False","False","False","False","False","Molt_Poca_Visibilitat","Impacte considerable",0,0.016,0.611,-1.111,44.8,"2017-01-17",3465,"Tarde","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Source2","05:18:07",42.335072,-71.064964,"Accident on Expressway Northbound at Mass Avenue Connector.","Frontage Rd","Boston","Suffolk","MA",87,30.42,"NE",15,0,"Overcast","False","False","False","False","False","False","False","Bona_Visibilitat","Impacte considerable",0,0,15,-5.167,28.55,"2018-10-08",3466,"Mañana","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"Source3","18:47:05",39.828159,-75.103912,"One lane blocked due to accident on NJ-55 Northbound at Exit 58 Deptford Center Rd.","NJ-55 N","Woodbury","Gloucester","NJ",44,29.97,"WNW",18.4,0.09,"Scattered Clouds","False","False","False","False","False","False","False","Bona_Visibilitat","Poc impacte",0,0,10,-3.667,44.7666666666667,"2017-11-16",3467,"Noche","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"Source2","08:32:31",42.393555,-71.606346,"Accident on I-495 Northbound between I-290 and MA-62 Coolidge St.","I-495 N","Berlin","Worcester","MA",50,29.86,"NNW",19.6,0.03,"Scattered Clouds","False","False","False","False","False","False","False","Bona_Visibilitat","Impacte considerable",1,5.858,1.111,-5.167,74.4833333333333,"2018-12-04",3468,"Mañana","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"Source2","15:07:47",42.123245,-71.061905,"Accident on MA-24 Southbound at Exits 19A 19B Harrison Blvd.","MA-24 N","Avon","Norfolk","MA",50,30,"Calm",21.9,0.01,"","False","False","False","False","False","False","False","","Poc impacte",1,0,0.611,-6.167,45,"2018-01-08",3469,"Tarde","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"Source2","18:57:42",41.055817,-74.070503,"Accident on County Hwy-2 Grand Ave at County Hwy-96 Summit Ave.","W Grand Ave","Montvale","Bergen","NJ",68,29.84,"South",12.7,0.03,"Clear","False","False","False","False","False","False","False","Bona_Visibilitat","Poc impacte",0,0.016,18.278,-18.611,44.8833333333333,"2017-02-24",3470,"Noche","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE"
"Source2","17:14:33",43.231056,-77.677841,"Accident on County Hwy-264 Fetzner Rd at County Hwy-267 Vintage Ln.","Vintage Ln","Rochester","Monroe","NY",47,30.23,"West",19.6,0,"Scattered Clouds","False","False","False","False","False","False","False","Bona_Visibilitat","Poc impacte",1,0,6.722,2.167,59.6666666666667,"2018-02-26",3471,"Tarde","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Source2","07:41:34",42.50919,-71.184097,"Accident on Locust St near Makechnie Rd.","Locust St","Burlington","Middlesex","MA",79,29.99,"ENE",11.5,0.04,"Overcast","False","False","False","False","False","False","False","Bona_Visibilitat","Poc impacte",1,0,3.889,-0.111,29.5166666666667,"2017-04-06",3472,"Mañana","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE"
"Source1","08:17:41",40.74184,-73.78288,"At Francis Lewis Blvd/Exit 26 - Accident.","Long Island Expy E","Fresh Meadows","Queens","NY",56,29.33,"WSW",17.3,0,"Mostly Cloudy","False","False","False","False","False","False","False","Bona_Visibilitat","Poc impacte",1,0.373,8.889,-5.778,360,"2017-04-07",3473,"Mañana","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE"
"Source2","14:28:26",42.349224,-71.202927,"Accident on Washington Park at Cloelia Ter.","Cloelia Ter","Newtonville","Middlesex","MA",53,30.22,"WSW",10.4,0,"Partly Cloudy","False","False","False","False","False","False","False","Bona_Visibilitat","Poc impacte",1,0,21.111,1.5,59.8,"2018-02-20",3474,"Tarde","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE"
"Source1","05:15:53",40.717861,-73.408109,"At RT-109/Exit 33 - Accident.","Southern State Pkwy E","Amityville","Suffolk","NY",93,30.2,"SW",13.8,0.03,"Overcast","False","False","False","False","False","False","False","Bona_Visibilitat","Impacte considerable",0,0.412,7.778,4.389,360,"2017-01-11",3475,"Mañana","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Source2","08:08:06",40.813587,-73.93119,"Enter lane blocked due to accident on I-87 Major Deegan Expy Southbound at 138th St.","E 138th St","Bronx","Bronx","NY",56,30.33,"Calm",0,0.02,"Overcast","False","True","False","False","False","False","True","Bona_Visibilitat","Impacte considerable",1,0,8.889,1.556,29.6666666666667,"2017-11-01",3476,"Mañana","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE"
"Source2","06:17:15",39.732315,-75.40593,"Shoulder blocked due to accident on I-295 Westbound at Exit 7 County Hwy-643 Straughns Mill Rd.","I-295 N","Pedricktown","Salem","NJ",55,30.05,"West",15,0,"Partly Cloudy","False","False","False","False","False","False","False","Bona_Visibilitat","Impacte considerable",0,0,3.278,-1.556,29.55,"2017-11-20",3477,"Mañana","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Source2","14:39:34",42.39365,-73.824783,"Accident on I-87 NYS Thruway Northbound near Exit 21B US-9W.","New York Trwy N","West Coxsackie","Greene","NY",51,30.11,"Calm",0,0.01,"Partly Cloudy","False","False","False","False","False","False","False","Bona_Visibilitat","Impacte considerable",1,0,28.278,-9.556,44.35,"2017-09-17",3478,"Tarde","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Source1","17:50:50",40.093875,-74.217061,"Closed at 8th St - Road closed due to accident."," Madison Ave","Lakewood","Ocean","NJ",76,30.28,"NW",4.6,0,"Clear","False","False","False","False","False","False","True","Bona_Visibilitat","Impacte molt fort/alt",0,0.389,-0.611,-3.222,29.25,"2018-12-09",3479,"Tarde","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE"
"Source1","22:28:39",40.223545,-74.75875,"Closed between Perry St and RT-33/RT-129/Market St - Road closed due to accident.","US-1 S","Trenton","Mercer","NJ",97,30,"Calm",0,0.35,"Overcast","False","False","False","False","False","False","False","Bona_Visibilitat","Impacte molt fort/alt",0,0.463,23.278,-4.722,360,"2017-07-13",3480,"Noche","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE"
"Source2","09:40:53",42.799164,-76.122917,"Accident on I-81 Northbound near Exit 14 County Hwy-134 Lake Rd.","I-81 S","Tully","Onondaga","NY",100,29.44,"West",8.1,0,"Light Snow","False","False","False","False","False","False","False","Molt_Poca_Visibilitat","Impacte considerable",1,0,0,-4,29.0166666666667,"2018-11-27",3481,"Mañana","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Source1","16:34:08",39.841512,-75.093225,"At RT-55/Exit 13 - Accident. Left lane blocked.","N South Fwy N","Woodbury","Gloucester","NJ",35,30.01,"Variable",5.8,0,"Clear","False","False","False","False","False","False","False","Bona_Visibilitat","Poc impacte",1,0.665,1.111,-1.778,360,"2018-01-18",3482,"Tarde","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"Source2","11:16:46",43.047951,-76.234215,"Accident on County Hwy-98 Genesee St from Sunnybrook Dr to Myrtis Rd.","Myrtis Rd","Syracuse","Onondaga","NY",88,30.03,"North",6.9,0,"Light Snow","False","False","False","False","False","True","True","Molt_Poca_Visibilitat","Poc impacte",1,0.595,-4.389,-8.889,29.6833333333333,"2017-12-11",3483,"Mañana","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Source2","07:02:21",40.835518,-74.792732,"Accident deer involved on Mission Rd near Marjorie Dr.","Mission Rd","Hackettstown","Morris","NJ",74,29.96,"Calm",0,0.04,"","False","False","False","False","False","False","False","","Poc impacte",0,0,-6.111,-5.222,28.2833333333333,"2017-01-31",3484,"Mañana","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Source2","08:13:13",42.477821,-71.215027,"Accident on 128 Southbound before Middlesex Tpke.","Middlesex Tpke","Burlington","Middlesex","MA",71,30.08,"WSW",5.8,0,"Clear","False","False","False","False","False","False","False","Bona_Visibilitat","Poc impacte",1,0,11.722,4.5,29.8,"2017-10-20",3485,"Mañana","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE"
"Source2","13:10:45",41.289001,-73.915176,"Right hand shoulder blocked due to accident on NY-35 Westbound before US-202 Crompond Rd.","S Broad St","Peekskill","Westchester","NY",73,29.9,"West",11.5,0.01,"Mostly Cloudy","False","False","False","False","False","False","True","Exelent_Visibilitat","Impacte considerable",1,0,19,3.667,44.2166666666667,"2017-09-07",3486,"Tarde","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE"
"Source2","07:28:24",42.680019,-71.440926,"Left lane blocked due to accident on US-3 Southbound before MA-113 Kendall Rd.","US-3 N","Tyngsboro","Middlesex","MA",100,30.19,"Calm",0,0.09,"Overcast","False","False","False","False","False","False","False","Molt_Poca_Visibilitat","Poc impacte",1,0,18,-9,29.7333333333333,"2017-09-18",3487,"Mañana","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE"
"Source1","20:14:18",43.06444,-78.84426,"Closed at RT-425 - Road closed due to accident."," Demler Dr","North Tonawanda","Niagara","NY",67,30.07,"SW",5.8,0.39,"Overcast","False","False","False","False","False","False","False","Bona_Visibilitat","Impacte molt fort/alt",0,0.842,3.889,1.556,360,"2017-03-20",3488,"Noche","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Source2","15:03:23",42.887756,-73.772911,"Lane blocked due to accident on US-9 at Farm To Market Rd.","Route 9","Halfmoon","Saratoga","NY",49,30.12,"SSW",4.6,0,"Clear","False","False","False","False","False","False","True","Bona_Visibilitat","Poc impacte",1,0,31,-1.167,29.1666666666667,"2018-08-05",3489,"Tarde","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Source2","05:16:29",42.978516,-77.232529,"Accident on I-90 Westbound at Exit 43 NY-21.","I-90 E","Shortsville","Ontario","NY",81,30.01,"SSW",10.4,0,"Light Rain","False","False","False","False","False","False","False","Bona_Visibilitat","Impacte considerable",0,0,22.222,-6.278,29.7333333333333,"2018-08-17",3490,"Mañana","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Source2","08:03:56",40.831421,-73.918304,"Accident School Bus involved on Sheridan Ave at 166th St.","E 166th St","Bronx","Bronx","NY",45,29.96,"ESE",9.2,0.04,"Mostly Cloudy","False","False","False","False","False","True","False","Bona_Visibilitat","Poc impacte",1,0,-1.722,-6.444,30.6,"2017-01-31",3491,"Mañana","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE"
"Source1","14:47:48",41.05242,-73.80891,"Between Sprain Pky/Exit 3 and RT-9A/Exit 2 - Accident.","Cross Westchester Expy W","Elmsford","Westchester","NY",37,30.46,"NW",17.3,0.04,"Clear","False","False","False","False","False","False","False","Bona_Visibilitat","Poc impacte",1,1.062,5.611,1.056,360,"2017-01-13",3492,"Tarde","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Source1","12:47:18",40.926345,-72.33277,"Closed at Mecox Rd - Road closed due to accident."," Montauk Hwy","Water Mill","Suffolk","NY",60,30.16,"SE",8.1,9.97,"Overcast","False","False","False","False","False","True","False","Bona_Visibilitat","Impacte molt fort/alt",1,0.418,5.611,2.833,360,"2018-04-11",3493,"Tarde","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Source2","07:24:14",43.061066,-76.564499,"Accident on I-90 Eastbound from Exit 41 NY-414 Ridge Rd to Exit 40 NY-34.","I-90 E","Weedsport","Cayuga","NY",61,29.85,"SSW",8.1,0,"Overcast","False","False","False","False","False","False","False","Bona_Visibilitat","Impacte considerable",1,41.875,8.889,-0.5,29.5666666666667,"2018-10-17",3494,"Mañana","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Source1","10:59:28",43.06274,-76.1585,"Closed between Court St/NB Exit 22/SB Exit 21 and Clinton St/Salina St/Exit 19 - Road closed due to accident.","I-81 S","Syracuse","Onondaga","NY",69,30.21,"Calm",0,0.01,"Scattered Clouds","False","False","False","False","False","False","False","Bona_Visibilitat","Impacte molt fort/alt",1,1.081,26.111,-2.389,360,"2018-07-03",3495,"Mañana","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Source3","17:10:51",42.885513,-73.820923,"One lane blocked due to accident on NY-146A at Nottingham Way.","Route 146A","Clifton Park","Saratoga","NY",94,29.7,"South",5.8,0.02,"Overcast","False","False","False","False","False","False","False","Poca_Visibilitat","Poc impacte",0,0,11,-4.778,29.5333333333333,"2018-11-06",3496,"Tarde","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Source2","19:06:24",40.987705,-73.676758,"Accident on I-95 Southbound around Exits 20 21 US-1 Boston Post Rd.","I-95 N","Rye","Westchester","NY",64,30.1,"NE",8.1,0,"Overcast","False","False","False","False","False","False","False","Bona_Visibilitat","Impacte considerable",0,0,1.111,-2.667,44.7666666666667,"2017-12-24",3497,"Noche","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Source2","10:13:24",43.099602,-75.234894,"Accident on Genesee St between Cornelia Pl and Hopper St.","Genesee St","Utica","Oneida","NY",73,30.11,"SE",6.9,0.2,"Partly Cloudy","False","True","False","False","False","False","True","Bona_Visibilitat","Poc impacte",1,0.66,21.722,-4.667,29.6,"2017-08-11",3498,"Mañana","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Source2","07:19:33",40.811047,-73.921494,"Accident pedestrian involved on 141st St at Willis Ave.","Willis Ave","Bronx","Bronx","NY",76,29.89,"NW",8.1,0.06,"Scattered Clouds","True","True","False","False","False","False","True","Bona_Visibilitat","Poc impacte",1,0,25.611,5.833,29.8,"2017-07-21",3499,"Mañana","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE"
"Source2","09:25:20",41.042305,-73.763062,"Accident on I-287 Cross Westchester Expy Westbound between Exit 8 NY-119 Westchester Ave and County Hwy-150 Central Westchester Pkwy.","County Hwy-150","White Plains","Westchester","NY",81,29.86,"North",6.9,0,"Clear","False","False","False","False","False","False","False","Bona_Visibilitat","Impacte considerable",1,3.251,22.778,-3.667,29.1,"2018-09-19",3500,"Mañana","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Source1","17:42:42",40.719356,-73.977113,"Closed at Columbia St - Road closed due to accident."," E Houston St","New York","New York","NY",93,30.27,"West",11.5,9.99,"Overcast","False","True","False","False","False","False","True","Poca_Visibilitat","Impacte molt fort/alt",0,0.137,7,3.778,360,"2018-02-07",3501,"Tarde","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE"
"Source2","07:53:07",40.84584,-73.931061,"Accident on I-95 Southbound at Exit 2 Amsterdam Ave.","I-95 N","New York","New York","NY",75,29.94,"Calm",0,0.01,"Clear","False","False","False","False","False","False","False","Bona_Visibilitat","Impacte considerable",1,0.016,15.611,2.444,29.4333333333333,"2017-02-24",3502,"Mañana","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE"
"Source2","17:32:25",41.073761,-73.801773,"Right hand shoulder blocked due to accident on Sprain Brook Pkwy Northbound at NY-100C Grasslands Rd.","Grasslands Rd","Valhalla","Westchester","NY",19,30.51,"NW",10.4,0.28,"Clear","False","False","False","False","False","False","False","Bona_Visibilitat","Poc impacte",1,0.016,3.889,0.167,44.8166666666667,"2017-03-23",3503,"Tarde","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Source1","15:19:00",40.748226,-73.145941,"At RT-27 Frontage/Sunrise Hwy/Exit 47 - Accident. Left lane blocked.","Sunrise Hwy E","Oakdale","Suffolk","NY",96,30.21,"SE",20.7,0,"Overcast","False","False","False","False","False","False","False","Molt_Poca_Visibilitat","Poc impacte",1,0.003,21.722,4.167,29.7166666666667,"2018-09-25",3504,"Tarde","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Source2","10:41:21",40.853115,-74.830574,"Accident on Grand Ave at Washington St.","Washington St","Hackettstown","Warren","NJ",100,30.36,"Calm",9.2,0.01,"","False","True","False","False","False","False","False","","Poc impacte",1,0,8.278,-1.944,29.9166666666667,"2018-02-20",3505,"Mañana","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE"
"Source2","16:07:35",41.735794,-74.065529,"Left lane blocked due to accident on I-87 Northbound before Exit 18 NY-299 Main St.","New York Trwy N","New Paltz","Ulster","NY",44,30.04,"WSW",9.2,0.13,"Mostly Cloudy","False","False","False","False","False","False","False","Bona_Visibilitat","Impacte considerable",1,0,23.889,4.278,29.1,"2017-08-06",3506,"Tarde","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Source2","18:30:38",40.610584,-74.032516,"Two lanes blocked due to accident on I-278 - upper level Eastbound between Exit 15S Lily Pond Ave and Exit 17 Belt Pkwy.","Verrazano Narrows Bridge","Brooklyn","Kings","NY",57,30.42,"South",9.2,0.2,"Scattered Clouds","False","False","False","False","False","False","False","Bona_Visibilitat","Impacte considerable",1,4.812,25,-10.222,43.6833333333333,"2017-08-11",3508,"Noche","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE"
"Source2","06:35:07",40.68325,-73.688377,"One lane blocked due to accident on Southern State Pkwy Eastbound at Exit 15 Corona Avenue.","Southern State Pkwy W","Valley Stream","Nassau","NY",96,29.78,"WSW",8.1,0.09,"Mostly Cloudy","False","False","True","False","False","False","False","Bona_Visibilitat","Poc impacte",1,0,25,-6,29.6,"2018-08-09",3509,"Mañana","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Source2","17:55:57",40.747196,-73.170074,"Left lane blocked due to accident on NY-27 Sunrise Hwy Eastbound at Exit 46 Sunrise Hwy.","Connetquot Ave","East Islip","Suffolk","NY",81,29.85,"NNE",13.8,0.04,"Overcast","False","False","False","False","False","False","False","Bona_Visibilitat","Poc impacte",1,0,18.889,3.444,44.7333333333333,"2017-07-24",3510,"Tarde","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Source2","20:45:04",40.822365,-73.887215,"Left lane blocked due to accident on I-278 Bruckner Expy Eastbound before Exits 49 50 I-895 Sheridan Expy.","Sheridan Expy N","Bronx","Bronx","NY",89,29.76,"South",6.9,0.01,"Mostly Cloudy","False","False","False","False","False","False","False","Bona_Visibilitat","Impacte considerable",0,0,25,5.444,44.75,"2017-08-18",3511,"Noche","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE"
"Source2","08:23:53",39.708431,-74.977997,"Right lane blocked due to accident on Atlantic City Expy Eastbound at Exit 38 County Hwy-536 Spur Williamstown Rd.","Williamstown Rd","Sicklerville","Camden","NJ",59,29.77,"WNW",9.2,0.01,"Scattered Clouds","False","False","False","False","False","False","False","Bona_Visibilitat","Poc impacte",1,0,0.611,-3.611,29.65,"2018-03-16",3512,"Mañana","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"Source2","18:37:34",43.141926,-77.658325,"Accident on Arnett Blvd at Genesee Park Blvd.","Arnett Blvd","Rochester","Monroe","NY",60,29.83,"South",5.8,0.01,"Mostly Cloudy","False","False","False","False","False","False","False","Bona_Visibilitat","Poc impacte",0,0,25,0.778,29.7166666666667,"2018-10-10",3513,"Noche","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Source2","19:46:19",41.100513,-73.954811,"Accident on I-87 I-287 Northbound at Exit 12 Palisades Center Dr.","I-287 W","West Nyack","Rockland","NY",69,30.28,"Variable",5.8,0.01,"Clear","False","False","False","False","False","False","False","Bona_Visibilitat","Impacte considerable",0,0,9.389,1.389,29.7,"2018-01-27",3514,"Noche","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
